video_id,title,channel_title,category_id,views,likes,dislikes,comment_total,date
vgDiV94Hz1I,Luis Fonsi - Despacito (Beatbox Cover) | Hiss & Bigman | Shout out,Korea Beatbox TV,10,602107,15476,446,1236,30.09
EZEi-87vLqE,MY NEW AUTUMN STYLE | Lily Pebbles,Lily Pebbles,26,74396,2661,265,209,30.09
SNGWh_-R1VE,This is Star Wars Battlefront 2,EA Star Wars,20,3381483,121953,3291,23436,30.09
RxIh_0q524c,Chemotherapy Effects Not Working!,Wil Dasovich,22,319124,13610,126,2552,30.09
saoBoW2r6tk,BEST Big Brother,Bubzvlogz,22,149189,7678,42,617,30.09
soC7DtJXMC8,Chance The Rapper Debuts A New Song,The Late Show with Stephen Colbert,24,1070251,34546,391,1775,30.09
Kz-3PgnD1vM,Katy Perry: Will You Be My Witness? - Official Trailer,Katy Perry,24,109601,8863,222,673,30.09
ZYSjPZUqLdk,Trump and Russia: An Introduction to What We Know (and What We Don't),vlogbrothers,22,312916,16493,2248,2638,30.09
LXAU1VqbYbo,Eating The WHOLE Animal! NINE Course NOSE to TAIL Feast in Singapore,Strictly Dumpling,19,239709,7540,174,726,30.09
qdWUQGHtyPk,Why People Are Freaking Out About The Trump NFL Boycott and Anthony Weiner Going to Jail...,Philip DeFranco,24,1513973,67357,2785,18205,30.09
my9VAQMj6i8,HIGHLIGHTS | TOWN 5 SUNDERLAND 2,Ipswich Town FC,17,19369,261,14,70,30.09
noVEvsozyug,Date Meal  [pasta] - You Suck at Cooking (episode 66),You Suck At Cooking,26,597380,25239,343,1971,30.09
wQtn44ACpoE,TESTING STAMP ON EYEBROWS?!  | 3 SECOND BROWS! / MyPaleSkin,My Pale Skin,26,23529,1345,26,155,30.09
AoQMHzkj2x0,ZAYN - Dusk Till Dawn ft. Sia (SING OFF vs. Madison Beer),Conor Maynard,10,5320607,389165,4032,16567,30.09
fs6JjOOIpXk,"Diego Costa: I'm Sorry Antonio Conte, Please Take Me Back | Conte Reacts",talkSPORT,17,37344,818,63,199,30.09
kKnJzyw4enk,LFL | NATIONAL ANTHEM RESPONSE,Legends Football League,17,284688,1015,244,102,30.09
PInMw_UmlHQ,HOTTEST Recorded Temperatures On Earth (THINGS & PLACES),The Infographics Show,27,163695,4488,265,1433,30.09
5qkgFES0r-U,LEAVING YOUTUBE... chit chat get ready with me,James Charles,24,650221,28823,2662,2707,30.09
YivoIqpCf_s,Discussing Virgil Van Dijk's FIFA 18 stats,Rio Ferdinand Presents FIVE,24,76561,2390,20,202,30.09
iTUsiJh9PgE,Dramatic Vampy Fall Makeup Tutorial,Christen Dominique,26,209853,18589,191,1835,30.09
JlndAKOYDUQ,I'M IN CALIFORNIA! [nonASMR],ASMR Darling,24,182296,10716,142,1857,30.09
TieEBM7wumc,Blade Runner 2049 - Prequel Short Film #3 – Ab 5.10.2017 im Kino!,SonyPicturesGermany,1,40475,897,19,67,30.09
SnSR3LIXE0o,THE WHOLE CREW BACK TOGETHER,Jim Chapman,26,39460,3090,26,116,30.09
s7eVr-OUYkQ,Grateful (Official Lyric Video) - Elevation Worship,Elevation Worship,10,27396,1333,17,45,30.09
IqLi6Pn_rVo,GET READY WITH ME! Chit Chat | DEEP TEAL FALL MAKEUP!,Carli Bybel,26,562630,25376,580,3538,30.09
o0Ddl1DI-go,GRWM In The Shower! Styling My Natural Hair! | Jackie Aina,Jackie Aina,26,372203,30070,355,3985,30.09
-f-gdt9p-k0,"Braun Strowman and the Cruiserweights lay waste to Enzo Amore: Raw Fallout, Sept. 25, 2017",WWE,17,3009148,45828,5451,10239,30.09
dIJyPQBPdqk,In Memory of Liz Dawn - Coronation Street,Coronation Street,24,16141,405,2,0,30.09
mJSViC_Sx20,Stranger Things | Love in the Upside Down | Netflix,Netflix,24,323516,11583,205,879,30.09
c0FjpqLfGN8,Why New Yorkers don't pay contractors.,Louis Rossmann,27,253713,2828,112,409,30.09
Gv69uNr3Tf4,The Voice 2017 Blind Audition - Dave Crosby: I Will Follow You into the Dark,The Voice,24,2544138,36000,998,1605,30.09
xig77hiUHig,iPhone X vs iPhone 8? Ask MKBHD V20!,Marques Brownlee,28,1415617,40305,1812,3198,30.09
td_P3C-Q6c8,How Do You Transplant A Human Head? - Earth Lab,BBC Earth Lab,24,25233,1170,39,352,30.09
hZmoMyFXDoI,[MV] Bolbbalgan4(볼빨간사춘기) _ Some(썸 탈꺼야),1theK (원더케이),10,918863,38682,468,1854,30.09
kaMKInkV7Vs,Equally sharing a cake between three people - Numberphile,Numberphile,28,413968,12243,984,1602,30.09
xEKSJLaiZa0,I waited 6 months to try this...,Brothers Green Eats,26,98824,2273,85,222,30.09
bZbI9rmpaEw,Camila Cabello: Havana,The Tonight Show Starring Jimmy Fallon,23,2829793,155480,2917,8555,30.09
DUMbf8LUhoU,"Gary Neville Exclusive on United's Resurgence Under Mourinho, Rollickings from Sir Alex & Much More",StrettyNewsTV,17,70056,588,21,58,30.09
ONt_ajHfSiw,rhythm games,ProZD,1,627617,30186,624,1397,30.09
OzNj7YdkVDk,TRYING TO GET BACK WITH MY EX-GIRLFRIEND,Caspar,24,1180498,57276,1095,3639,30.09
07v6qA2l3n4,All Night Long at The Airport,Mahshid Mazooji,22,1857295,14903,502,1047,30.09
tN_Fta2ZgdM,TESTING POPULAR INSTAGRAM MAKEUP PRODUCTS! HITS & MISSES,makeupbymichaelfinch,26,203111,11251,242,868,30.09
nXZStT0kvVM,Welcome to my home | Mesut Özil,Mesut Özil,22,44862,1075,15,131,30.09
_StIv9i6as4,BFF TAG w VANESSA MORGAN (Toni Topaz) | Madelaine Petsch,Madelaine Petsch,22,136893,13291,59,1415,30.09
AgnqfXHMnZ8,"Lee Daniels & Bryshere Gray Talk 'Empire' Spoilers, Mental Health & More",Breakfast Club Power 105.1 FM,24,213348,2100,394,1681,30.09
vp_Dbt3FPDs,Autumn Homeware Haul | Zoella,Zoella,26,1092618,72538,723,526,30.09
S_9OSktlm6s,Maze Runner: The Death Cure | Official Trailer [HD] | 20th Century FOX,20th Century Fox,1,5310878,64415,2188,7100,30.09
K20YGjVkZRw,Fatherhood was a Struggle || #MOMTEMBER,From Head To Toe,26,55984,3429,36,284,30.09
71QPEkD9PhM,Look What You Made Me Do - Stream Co.,Taylor Swift,10,471290,11226,156,420,30.09
rRi8LptvFZY,Don't Say Velcro,VELCRO® Brand,23,383958,5960,2119,105,30.09
WYkil1tblt8,Tim Allen | Norm Macdonald Live,Norm Macdonald,23,279116,3866,261,2351,30.09
4Cl0kVE94E0,"50 Cent Weighs In On Kneeling Protests, 'Power', Fatherhood | The View",The View,24,182249,1297,275,457,30.09
0q12l9wH1No,I'VE BEEN WORKING ON THIS FOR SO LONG! (PODCAST REVEAL),Estée Lalonde,22,44672,2089,83,149,30.09
Z8aN5L-oDOw,Road Trip with The Dolan Twins,Dolan Twins,23,1005086,157148,662,11797,30.09
aepr6ynzeX4,WORLD'S BEST BROW PRODUCT?? | NikkieTutorials,NikkieTutorials,26,2039537,114464,1642,5759,30.09
cfSIC8jwbQs,The Centuries-Old Debt That's Still Paying Interest,Tom Scott,27,683005,21749,213,824,30.09
gOHHQ9WunXs,BEŞİKTAŞ 2 - 0 LEIPZIG TÜRKÇE  MAÇ ÖZETİ ŞAMPİYONLAR LİGİ 26 EYLÜL 2017,SPORT MEISTER,17,256219,973,98,268,30.09
WRplVmpZCa8,Noel Gallagher’s High Flying Birds - Who Built The Moon? Official Album Trailer,NoelGallagherVEVO,10,255729,6526,323,1264,30.09
OlfF7Ct9y7I,ZARA HAUL + TRY ON | AUTUMN TRANSITIONAL HAUL | I Covet Thee,I Covet Thee,26,98369,2601,108,205,30.09
uh3aU63f8U8,George Michael - Freedom '90 Music Video Outtakes,georgemichaelVEVO,10,66568,2186,47,148,30.09
LVPIM06bMJo,Man Feeds WILD SNAKE Friend A Snack | The Dodo,The Dodo,15,270503,9052,171,895,30.09
oFPSsGg6lJI,Manon Carpenter supports Cycling UK's Trails for Wales campaign,Cycling UK,29,1441,5,0,0,30.09
MfYdzj16SSY,Dramatic footage shows parent driving car at teacher,Jenny Lenn,2,50487,51,7,153,30.09
XBGCYqRInM8,Top 10 Greatest Movie Car Chases from the 80's | Donut Media,Donut Media,2,67835,2139,40,221,30.09
VUAP3ifwAl0,Zimbabwe 4x4 Photoshoot!,Mr Ben Brown,22,40347,2281,34,228,30.09
M__3bfhLRNk,How Insane Is Red Bull Hardline? | Hardline By Numbers,Global Mountain Bike Network,17,81145,3342,27,284,30.09
iLJn5IsxOyc,How to Reduce Dark Circles - Dark Circles Makeup - Be Beautiful,Be Beautiful,26,136947,368,179,8,30.09
f8_slzyQEoM,Jürgen Klopp's Make-A-Wish interview with young fan Loyd | Guaranteed to make you smile,Liverpool FC,17,108814,5292,42,525,30.09
BGOAmt0YI7o,Have you ever heard anything like it?!: Margot Robbie on Domhnall Gleeson's armpit farts,BBC Radio 1,1,89441,1452,12,105,30.09
e4HRUcyMvZY,Crazy Marseille fan scores goal v Toulouse | 24.09.17,365DegreeHighlights,17,136036,479,19,106,30.09
YwlNtzq2k1M,How to have a Successful Holiday Fling | Hannah Witton,Hannah Witton,22,37402,1999,99,182,30.09
9EBgaxFfDA0,Scratching the $1300 dollar Apple Watch - is it really 'Sapphire'?,JerryRigEverything,26,758747,25165,702,3547,30.09
WY9xOHquZrg,Popeyes 1/4 LB Popcorn Chicken - Food Review,TheReportOfTheWeek,24,75260,4206,76,819,30.09
l7yxJDFvTRM,Trying to play Game Boy,Chris Cohoon,22,2753851,38175,3124,7327,30.09
6L-nhETPAfY,Am I A Fish?,Studio C,23,424758,13647,649,1535,30.09
sxkP5m3RKQQ,Saudi Arabia agrees to let women drive,Fox News,25,23260,282,72,823,30.09
SY0nJ1v5U5M,Offset Goes Back-to-School Shopping With HYPEBEAST,HYPEBEAST,22,366546,10194,116,612,30.09
eGFTUTRd_oA,The Old Gang! | The Weekly #36,SprinkleofChatter,22,213306,12514,101,1031,30.09
LHR2gzqUp5M,"DIY Dragon's Beard AKA Edible Hair, Corinne vs. Cooking",ThreadBanger,26,1726878,70062,1079,6071,30.09
k6sWbbZFHPY,"Tom Clancy’s Ghost Recon Wildlands: Ghost War Classes: Assassin, Sentinel, Diversionist | Ubisoft",Ubisoft US,20,33646,1035,27,207,30.09
CYa6VUK2dM0,Creating An Autumn Capsule Wardrobe | Planning | Lucy Moon,Lucy Moon,22,59171,3702,59,234,30.09
R2cwVS_vmbA,KOPTALK ARCHIVE: FREDDY SHEPHERD - I'D CARRY MICHAEL OWEN BACK TO ANFIELD!,www.KopTalk.com,17,4999,20,1,0,30.09
8QKP7LXWlHk,Is Vegan Ramen any Good?,Simon and Martina,19,213549,10024,103,1052,30.09
b0O5JtyNqek,TESTING NEW MAKEUP! HUDA BEAUTY | FENTY FOUNDATION,LustreLux,26,267430,12771,267,1203,30.09
H2s0lDFK89E,"I SPENT $375 ON ROMWE - AND NOW THEY HAVE BEEN EXPOSED, MY CONSPIRACY WAS RIGHT!",Patricia Bright,26,814767,42122,456,4364,30.09
mGibr5Uy04w,GAMES OF PHONES / STORY,OlanRogers,23,155517,17615,94,1320,30.09
RrmGrkuiY50,Wild Beasts - Punk Drunk And Trembling (Official Audio),WildBeastsVEVO,10,16185,394,9,50,30.09
qWEmjFtwQek,El Día Después (25/09/2017): Jugar así es una mierda,El Día Después,17,396741,5797,79,220,30.09
eol-un2oKSk,[STATION] U-KNOW 유노윤호 'DROP' MV,SMTOWN,10,733818,63368,679,6699,30.09
ouJwpthMfkY,Drugstore/Affordable Fall Makeup Tutorial | Jaclyn Hill,Jaclyn Hill,26,977612,56472,2044,7184,30.09
tSLjM6cZaTo,Diabulimia: The World's Most Dangerous Eating Disorder,BBC Three,24,759549,9985,193,942,30.09
35zynOrkvMk,Arma 3 IED Blast,Cavemanwarrior,22,12959,204,3,17,30.09
t_LQ0f2GU88,TRYING ON EBAY HALLOWEEN COSTUMES UNDER £10! 🎃,Roxxsaurus,26,658333,21078,490,1711,30.09
D59v74k5flU,Primitive Technology: Mud Bricks,Primitive Technology,22,15877131,352298,8598,36951,30.09
eVIezLcwc7s,Margot Robbie TATTOOS One of the Production Staff! | The Graham Norton Show,The Graham Norton Show,24,847628,13584,272,937,1.1
J4qvZiJeglY,"I WORE THE ROMWE DRESS & NEW SHORT HAIR- ISSA VLOG! Homesense, fashionweek, and more!",Patricia Bright,26,199947,15860,158,1753,1.1
iwGP_FeheLM,How to be Gangster 2.0,nigahiga,24,2870011,181854,2580,18541,1.1
bY8-TUD3_Zo,"Film Theory: Pickle Rick ACTUALLY WORKS! (Rick and Morty, Feat. DAN HARMON!)",The Film Theorists,1,2525162,111391,10320,16028,1.1
xF7_tPoCihI,ZALFIE NEW FLAT SURPRISE!,PointlessBlogVlogs,24,554953,37147,397,1897,1.1
1wEh5P6T2_Y,Ryan Gosling & Jay-Z: Together Again at Last - SNL,Saturday Night Live,24,418178,3970,393,681,1.1
GO6qs83CHpc,Sneaky toddler steals Prince Harry's popcorn,The Royal Family Channel,25,13423070,48076,5341,5407,1.1
c3JbJmXInOs,Every Tinder Ever,Sam O'Nella Vlog,22,646694,10985,410,661,1.1
Mf27iEM5YWw,My Evening Routine | Get Ready With Me | Tanya Burr,Tanya Burr,26,254345,14321,759,467,1.1
UVjRG6roqsg,Bilic has gotta go' West Ham 1 Swansea 0,West Ham Fan TV,17,5328,82,46,93,1.1
APHgDFRpCi0,"J Balvin, Willy William - Mi Gente featuring Beyoncé",jbalvinVEVO,10,9629933,363483,18208,28317,1.1
V2ImFLZpIJk,9-30-2017 Marilyn Manson Hammerstein Ballroom prop/stage collapse,Rock and Rollin’,22,281962,129,22,193,1.1
HUUsEgAe8x4,MONSTER FROGFISH FOUND!,Brave Wilderness,15,2295648,41268,1126,6251,1.1
tl6w1-IlyDs,I Dressed Like Store Mannequins For A Week,Safiya Nygaard,22,2328414,140716,1012,10815,1.1
0bcHEsmmpzU,HOT DOG INSIDE A BURGER - VERSUS,HellthyJunkFood,24,337546,9713,570,2437,1.1
JhyTKIwar1k,Message Impossible | Lele Pons,Lele Pons,23,2593897,120725,4121,5766,1.1
-fbsJZZ2KMw,Krept & Konan - For Me (Official Video),KreptandKonanVEVO,10,361789,10113,746,905,1.1
8-M7WA1qX1g,finding out i can never run again,CaseyNeistat,22,4068313,144127,19247,14127,1.1
-q47sHA4eAo,What Happens If You Drop a Nuclear Bomb Into a Hurricane?,RealLifeLore,27,1475155,35775,1792,7089,1.1
Wp21hAL1mOU,I put YouTubers on my nails and they all saw,Simply Nailogical,24,1035611,80490,814,9644,1.1
mNGGfLV3amY,The WORST Happened...,Bubzvlogz,22,161839,7136,116,864,1.1
_cu4FHyCcT8,Would you eat an Apple like this? - Food Life Hack,DaveHax,26,316255,5775,788,842,1.1
rjINNeC0DFA,Sam Smith - Too Good at Goodbyes in the Live Lounge,BBCRadio1VEVO,10,464033,22226,112,1014,1.1
F5D1x-OtGME,Top 10 Saddest Deaths in Harry Potter (SPOILERS) (VERY SAD),jacksfilms,23,723537,69321,1649,9295,1.1
WfjZ1otkS3o,Lt Gen Silveria addresses cadets about racism incident,USAFAOfficial,27,942127,18088,684,4134,1.1
KPqtlI3aJIE,Sam Smith - Too Good At Goodbyes (Live From Hackney Round Chapel),SamSmithWorldVEVO,10,2005891,110781,646,5211,1.1
03IUgOd4GH4,73 Questions with Helga | Vogue Parody,Liza Koshy,23,5784498,407037,6407,19093,1.1
_dJbQayd4MQ,When your kid annoys you part 4,Jamie Baker,22,187439,2892,157,239,1.1
5pvkw5KkQuw,콜린퍼스가 직접 말해주는 신사답게 옷입는법!!?,영국남자 Korean Englishman,23,570260,18377,165,1843,1.1
8rhb5wTCero,dodie - 6/10,dodieVEVO,10,428814,74976,442,7933,1.1
IUkNNDg18mY,Real Life: THE GAME!  (w/ Lilly Singh),AnthonyPadilla,23,528886,39794,550,1949,1.1
Ap5hoCTkTUM,"Hold the Door! | Anwar Jibawi, Inanna Sarkis, Hannah Stocking & Lele Pons",Anwar Jibawi,23,1859079,79329,2112,4267,1.1
JV1NB70gLQI,Most Powerful Corporations in the World?,The Infographics Show,27,169929,5183,253,1266,1.1
tp9aQXDFHbY,Cats Can Be A Real Pain In The Grass - Simon's Cat | STORYTIME,Simon's Cat,15,205193,8315,158,423,1.1
g85RGiOgUtI,"I Spent $1,000 on MILK Makeup, And....",Jackie Aina,26,447930,27687,721,3583,1.1
VSrEIdhrXB4,How to Build a Teleporter with Aliens,minutephysics,28,284233,13360,471,1537,1.1
eeJ9sLij59I,Tottenham's Mauricio Pochettino 'so proud to be a manager in England',Guardian Football,17,4329,19,2,5,1.1
fmIGnd98DX4,How You Really Use Exercise Machines,CollegeHumor,23,829447,25533,753,828,1.1
R4UbWxXKUVM,I Am Not an Artist | Hannah Witton,Hannah Witton,22,30910,5291,32,457,1.1
EWeJ7OM3mo4,What's This Video About?,vlogbrothers,22,143384,8281,179,1193,1.1
BBn_fo8NprY,"What Really Happens In A Women’s Washroom (ft. Inanna Sarkis, Hannah Stocking, & Lele Pons)",IISuperwomanII,23,2836350,199047,3110,8494,1.1
Mw5T62dJzhQ,The ancient city designed to track time,Vox,25,263717,10272,195,892,1.1
GWKI-CoCCTU,"HANDSTAND AT 40,000Ft!! | World Championships Vlog (1)",Nile Wilson,17,177140,7480,119,545,1.1
439iY0844xI,Aladdin Makes No Sense,SuperCarlinBrothers,22,455380,16653,1182,3032,1.1
ufaDurSCKOk,Annihilation (2018) - Teaser Trailer - Paramount Pictures,Paramount Pictures,1,5330779,27577,2603,3403,1.1
w7h--c54_O8,WE BARE BEARS CUPCAKES - NERDY NUMMIES,Rosanna Pansino,26,291706,19853,149,6551,1.1
2DTwXdqmRiM,Channing Tatum Grooms James Corden for Magic Mike Live,The Late Late Show with James Corden,24,2006075,37432,909,1126,1.1
xGuGjvIfof8,My Favorite Tech of the Month - September!,UrAvgConsumer,28,168468,7966,273,813,1.1
5Wiio4KoGe8,Maroon 5 - What Lovers Do ft. SZA,Maroon5VEVO,10,4056333,193307,3591,10780,1.1
4xbFVdoRzLQ,How To Stop A North Korean Nuclear Missile,Real Engineering,28,331913,11951,329,1475,1.1
Tl3rLm4eXyQ,"Help, Hope and Hurricanes",Sam Branson,22,15772,340,3,26,1.1
pCHmqeHEybg,Is Superman Too Overpowered?,VariantComics,24,132411,5295,358,2211,1.1
M6dtKk-UrWw,"Addams After Hours | Watch Me, Wednesday",Carrie Hope Fletcher,24,78627,4805,19,457,1.1
41taYOq1kVY,P!nk - Beautiful Trauma (Audio),PinkVEVO,10,1732399,70348,871,2893,1.1
VPo2k2z7Xqg,New Yorkers Help Us Write An Inspirational Jam! The Key of Awesome #126,The Key of Awesome,23,34457,1905,77,309,1.1
_38JDGnr0vA,Blue Planet II : The Prequel,BBC Earth,15,1203471,32219,281,2150,1.1
wVXIs2l_WqM,HOW MUCH?! MISSGUIDED HAUL,Helen Anderson,22,51999,3450,49,229,1.1
uZucY9atk9M,I'M A DAD NOW!!,Dwarf Mamba,22,3020005,138528,2218,10650,1.1
QB5JOnDYeHY,Wanda Sykes Confesses Everything While Eating Spicy Wings | Hot Ones,First We Feast,26,1244404,38828,2236,5903,1.1
bAF8GoqHUCg,An Update On Darcy!,Sprinkleofglitter,26,235755,12902,181,667,1.1
B9SptdjpJBQ,How To Learn Faster,AsapSCIENCE,28,849962,41948,451,1388,1.1
6jt3asyth4s,Youthful Day Makeup,pixiwoo,26,159590,11404,81,722,1.1
nvAhI3ZjnjU,Jamie Foxx and Jay Pharoah Play the Impressions Game,TheEllenShow,24,1069359,16179,615,587,1.1
FwT9nx8GHxE,What Will Happen To You in The Microwave?,Meet Arnold,22,2069981,72584,2629,7498,1.1
NDGID7tOaK8,I MET MY HERO (BEST DAY OF MY LIFE),ThatcherJoeVlogs,24,186235,12025,115,819,1.1
aw28GKtWxBw,The $100 14-inch Pizza Challenge (I did it twice),Matt Stonie,24,1607431,52158,1810,4549,1.1
lSsTCiC93WI,Green Lantern - Nostalgia Critic,Channel Awesome,24,797979,27390,1457,5494,1.1
AaGVAaGylgQ,"Tamar Braxton on Marriage, Music and Why God is Good",Wendy Williams,24,542584,9813,264,1636,1.1
nIZb34JnFEw,HURRY UP BLOOPERS!,SUPERFRUIT,24,149809,10726,97,779,1.1
GTfnzOgjRZ8,"The Champions League Catch Up (Chelsea, Manchester United and Celtic) - Sept 27th 2017",BT Sport,17,239787,2756,51,181,1.1
RCWDMmJHv0w,The perfect thing for a hangover!,JennThe Mermaid,23,181570,748,1554,0,1.1
QKy1OazdMD0,Free gifts at your neighbors door...,David Carter,22,197002,442,56,84,1.1
fEYJt5s4gJk,A DAY SHOPPING IN LONDON + MY NEW WINTER COAT | VLOGTEMBER,SamanthaMariaVlogs,26,100594,4823,108,278,1.1
V_U6czbDHLE,The surprising cause of stomach ulcers - Rusha Modi,TED-Ed,27,336567,13529,202,584,1.1
Y2GVVC_cD_E,73 Questions With Zac Efron | Vogue,Vogue,24,4204950,141787,2589,8803,1.1
WtpX1nMdg8Y,Baby Names I LOVE But Won't Be Using! (Part 2) 👶🏻,Gabriella ♡,26,94335,5946,214,651,1.1
WJWNhuUUKds,Fergie On Taylor Swift’s Song Sounding Like Hers | WWHL,Watch What Happens Live with Andy Cohen,24,156592,884,150,127,1.1
bd7IGZ6dulM,I Spent 24 Hours in Complete Darkness & Silence and It Sent Me Crazy (No Senses Challenge),Kill'em,24,423539,16249,1435,4264,1.1
M2bUl404n_Q,A $600+ SEPHORA HAUL | JAMIE GENEVIEVE,Jamie Genevieve,22,115243,5478,69,445,1.1
lX-eFyZyO9k,Lately I've Been... | DEAR CARRIE,Giovannasworld,24,28358,849,18,62,1.1
MHMdv2D7ndc,EDEN - start//end (official video),EDEN,10,255617,25891,141,3222,1.1
GRDoasFyesU,Trying $3000 Lace Front Wigs With Pia Muehlenbeck!,Chloe Morello,26,163044,5107,244,493,1.1
_Pom2EYv3NM,Kelly Clarkson - Move You [Nashville Sessions],Kelly Clarkson,10,45064,3019,12,244,1.1
0AaApxaD170,WHITE WALKER GAME OF THRONES  -  HALLOWEEN MAKEUP TUTORIAL,Glam&Gore,22,235838,19951,123,1056,1.1
u04RHfpGr08,Phillip Is Fascinated by Couple Who Can Orgasm for 18 Hours Just by Hugging! | This Morning,This Morning,24,884305,3093,224,0,1.1
7qLrKUtV0Kw,Not a baby brother!,Siobhan O'Brien,22,136859,343,88,129,1.1
-HGQJx5M8js,"Ray J Wilds Out on Everyday Struggle About Kanye, Breakfast Club, and More | Everyday Struggle",Complex,24,210319,1907,825,871,1.1
wQ5A1Rx64o4,BABY TRIES FOOD FOR THE FIRST TIME + HUGE ANNOUNCEMENT,SACCONEJOLYs,22,183956,10106,171,919,1.1
S_DltnHeJ-M,32 THINGS I'VE LEARNED THIS YEAR // Grace Helbig,Grace Helbig,22,125661,10367,47,471,1.1
xnSew-tCuPo,Building a Solar Powered Workshop,HomeMadeModern,26,193333,15752,280,860,1.1
rh8b-Ibzkfg,WILD SPACEAGE HALLOWEEN ALIEN TRANSFORMATION | John Maclean,John Maclean,26,27063,2465,44,532,1.1
T58NGMrUp0M,AT&T: The Company Behind the Telephone,Business Casual,27,60593,1828,39,222,1.1
wOskfnnbkdw,Nick Kroll Hijacks a Stranger's Tinder | Vanity Fair,Vanity Fair,24,490107,7505,323,389,1.1
DtsWj9XiOIY,"1,000,000 THANK YOU!",Amber Scholl,26,257293,49729,235,10314,1.1
-abYDzdg5Vg,The Truth About My Life Right Now | Amelia Liana,Amelia Liana,26,69056,2008,142,157,1.1
yJZh9NWdXrE,James Blunt - Don't Give Me Those Eyes [Official Video],James Blunt,10,158231,7725,87,379,1.1
UNSOt_ij8E4,"Plans, Piercings & The Paranormal ☕️ Q&A",Kiera Rose,22,18975,1660,12,357,1.1
1k_whpRADOE,The Last Word: Hugh Hefner,The New York Times,25,145953,1685,204,421,1.1
ml8Dj5OSR-M,What's the Northernmost Town in the world?,Half as Interesting,27,197211,7014,227,722,1.1
pgCtsVdK4HA,Joe Goes To The Juggalo March,Joe Goes,23,58907,2820,97,481,1.1
cFVRCo6-FUU,Trader Joe's Pumpkin Spice Taste Test,Good Mythical Morning,23,1517781,39403,704,3807,1.1
0wEHhsvyia0,"Tony Ferguson, Fabricio Werdum UFC 216 Media Lunch Altercation and Aftermath - MMA Fighting",MMAFightingonSBN,17,152665,1082,64,785,1.1
-6Zc8Co2H3w,Honest Trailers - Star Trek: The Next Generation,Screen Junkies,1,1956813,49655,1287,6894,1.1
nd_EYo96lmo,U2 - You’re The Best Thing About Me (Official Video),U2VEVO,10,792619,19558,816,1538,1.1
vlzHNY2SWps,Why we should show our hurt rather than argue,The School of Life,27,93741,4922,121,570,1.1
_DAUmz188l8,Amazon Echo Spot first look,The Verge,28,290868,2220,102,212,1.1
TO5cYWd12lQ,My First PC Build with Austin Evans !!!!,Sara Dietschy,1,43089,2939,49,616,1.1
t2oVUxTV4WA,Celebrities Read Mean Tweets #11,Jimmy Kimmel Live,23,16462800,227832,8458,10871,1.1
mSYEzJ7LM54,Roman Bürki's funny pre-match ritual for Borussia Dortmund ⚽😂,Borussia Dortmund,17,508050,8950,312,378,1.1
qpv7-cyIQ20,Quavo - Butterfly Effect (Remix),Stranger Things x The Walking Dead Clips,10,76085,720,5,55,1.1
9j9RrWgo5rE,Jane Fonda Recalls The Moment She Knew Robert Redford Would Be A Star | Megyn Kelly TODAY,TODAY,25,281607,196,224,173,1.1
3ImE5jhnOt8,Cider-Braised Pork Shoulder - Pork Stewed in a Creamy Apple Cider Sauce,Food Wishes,26,151245,5460,67,421,1.1
NSFXDaMFUN4,Tara where are we?,LTavvy,23,204696,0,0,89,1.1
